parity,mac,mip,cm,V,Q_keep,Q_replace,cow_value,action
3,11,2,1,1214.96,1214.96,1003.03,211.93,keep
3,11,3,0,1550.74,1550.74,985.64,565.10,keep
3,11,3,1,1301.68,1301.68,1003.03,298.65,keep
3,11,4,0,1633.35,1633.35,985.64,647.71,keep
3,11,4,1,1384.15,1384.15,1003.03,381.12,keep
3,11,5,0,1709.64,1709.64,985.64,724.00,keep
3,11,5,1,1461.38,1461.38,1003.03,458.36,keep
3,11,6,0,1777.40,1777.40,985.64,791.76,keep
3,11,6,1,1534.22,1534.22,1003.03,531.20,keep
3,11,7,0,1833.52,1833.52,985.64,847.88,keep
3,11,7,1,1611.52,1611.52,1003.03,608.50,keep
3,11,8,0,1872.36,1872.36,1075.40,796.96,keep
3,11,8,1,1734.06,1734.06,1044.32,689.74,keep
3,12,0,0,998.16,998.16,993.96,4.20,keep
3,12,0,1,1006.85,831.09,1006.85,-175.76,replace
3,12,2,0,1390.87,1390.87,993.96,396.91,keep
3,12,2,1,1155.13,1155.13,1006.85,148.29,keep
3,12,3,0,1486.13,1486.13,993.96,492.18,keep
3,12,3,1,1249.91,1249.91,1006.85,243.07,keep
3,12,4,0,1578.17,1578.17,993.96,584.21,keep
3,12,4,1,1341.71,1341.71,1006.85,334.86,keep
3,12,5,0,1665.37,1665.37,993.96,671.41,keep
3,12,5,1,1429.62,1429.62,1006.85,422.77,keep
3,12,6,0,1745.73,1745.73,993.96,751.77,keep
3,12,6,1,1514.35,1514.35,1006.85,507.50,keep
3,12,7,0,1816.44,1816.44,993.96,822.48,keep
3,12,7,1,1603.71,1603.71,1006.85,596.86,keep
3,12,8,0,1872.35,1872.35,1075.39,796.96,keep
3,12,8,1,1734.05,1734.05,1044.31,689.74,keep
3,12,9,0,2110.02,2110.02,1075.39,1034.62,keep
3,12,9,1,1918.70,1918.70,1044.31,874.39,keep
3,13,0,0,1001.66,988.91,1001.66,-12.74,replace
3,13,0,1,1010.39,829.28,1010.39,-181.10,replace
3,13,3,0,1426.84,1426.84,1001.66,425.18,keep
3,13,3,1,1202.47,1202.47,1010.39,192.08,keep
3,13,4,0,1527.45,1527.45,1001.66,525.79,keep
3,13,4,1,1302.76,1302.76,1010.39,292.37,keep
3,13,5,0,1624.61,1624.61,1001.66,622.95,keep
3,13,5,1,1400.41,1400.41,1010.39,390.02,keep
3,13,6,0,1716.52,1716.52,1001.66,714.87,keep
3,13,6,1,1496.03,1496.03,1010.39,485.64,keep
3,13,7,0,1800.65,1800.65,1001.66,798.99,keep
3,13,7,1,1596.49,1596.49,1010.39,586.10,keep
3,13,8,0,1872.35,1872.35,1075.39,796.96,keep
3,13,8,1,1734.05,1734.05,1044.31,689.74,keep
3,13,9,0,2110.02,2110.02,1075.39,1034.62,keep
3,13,9,1,1918.69,1918.69,1044.31,874.39,keep
3,14,0,0,1008.74,980.39,1008.74,-28.36,replace
3,14,0,1,1013.65,827.61,1013.65,-186.04,replace
3,14,4,0,1481.02,1481.02,1008.74,472.28,keep
3,14,4,1,1267.14,1267.14,1013.65,253.49,keep
3,14,5,0,1587.25,1587.25,1008.74,578.51,keep
3,14,5,1,1373.66,1373.66,1013.65,360.02,keep
3,14,6,0,1689.71,1689.71,1008.74,680.97,keep
3,14,6,1,1479.23,1479.23,1013.65,465.58,keep
3,14,7,0,1786.12,1786.12,1008.74,777.38,keep
3,14,7,1,1589.85,1589.85,1013.65,576.20,keep
3,14,8,0,1872.35,1872.35,1075.39,796.96,keep
3,14,8,1,1734.05,1734.05,1044.31,689.74,keep
3,14,9,0,2110.01,2110.01,1075.39,1034.62,keep
3,14,9,1,1918.69,1918.69,1044.31,874.39,keep
3,15,0,0,1015.23,972.56,1015.23,-42.68,replace
3,15,0,1,1016.63,826.06,1016.63,-190.57,replace
3,15,5,0,1553.12,1553.12,1015.23,537.89,keep
3,15,5,1,1349.25,1349.25,1016.63,332.61,keep
3,15,6,0,1665.18,1665.18,1015.23,649.95,keep
3,15,6,1,1463.86,1463.86,1016.63,447.23,keep
3,15,7,0,1772.82,1772.82,1015.23,757.59,keep
3,15,7,1,1583.76,1583.76,1016.63,567.13,keep
3,15,8,0,1872.35,1872.35,1075.39,796.96,keep
3,15,8,1,1734.05,1734.05,1044.31,689.74,keep
3,15,9,0,2110.01,2110.01,1075.39,1034.62,keep
3,15,9,1,1918.69,1918.69,1044.31,874.39,keep
3,16,0,0,1021.16,965.40,1021.16,-55.76,replace
3,16,0,1,1019.36,824.63,1019.36,-194.73,replace
3,16,6,0,1642.81,1642.81,1021.16,621.65,keep
3,16,6,1,1449.86,1449.86,1019.36,430.50,keep
3,16,7,0,1760.67,1760.67,1021.16,739.51,keep
3,16,7,1,1578.21,1578.21,1019.36,558.85,keep
3,16,8,0,1872.35,1872.35,1075.39,796.96,keep
3,16,8,1,1734.04,1734.04,1044.31,689.74,keep
3,16,9,0,2110.01,2110.01,1075.39,1034.62,keep
3,16,9,1,1918.69,1918.69,1044.31,874.39,keep
3,17,0,0,1026.56,958.87,1026.56,-67.69,replace
3,17,0,1,1021.84,823.33,1021.84,-198.52,replace
3,17,7,0,1749.61,1749.61,1026.56,723.05,keep
3,17,7,1,1573.15,1573.15,1021.84,551.31,keep
3,17,8,0,1872.35,1872.35,1075.39,796.96,keep
3,17,8,1,1734.04,1734.04,1044.31,689.74,keep
3,17,9,0,2110.01,2110.01,1075.39,1034.62,keep
3,17,9,1,1918.69,1918.69,1044.31,874.39,keep
3,18,0,0,1031.46,961.60,1031.46,-69.86,replace
3,18,0,1,1024.10,828.01,1024.10,-196.09,replace
3,18,8,0,1872.35,1872.35,1075.39,796.96,keep
3,18,8,1,1734.04,1734.04,1044.31,689.74,keep
3,18,9,0,2110.01,2110.01,1075.39,1034.62,keep
3,18,9,1,1918.69,1918.69,1044.31,874.39,keep
3,19,0,0,1045.49,1045.49,1035.90,9.59,keep
3,19,0,1,1026.14,901.08,1026.14,-125.07,replace
3,19,9,0,2110.01,2110.01,1075.39,1034.62,keep
3,19,9,1,1918.69,1918.69,1044.31,874.39,keep
3,20,0,0,1146.11,1146.11,1039.92,106.18,keep
3,20,0,1,1073.25,1073.25,1027.99,45.26,keep
4,1,0,0,2263.86,2263.86,1021.77,1242.09,keep
4,1,0,1,1891.62,1891.62,1040.49,851.13,keep
4,2,0,0,2153.53,2153.53,949.97,1203.55,keep
4,2,0,1,1755.98,1755.98,995.77,760.21,keep
4,3,0,0,2018.00,2018.00,925.12,1092.87,keep
4,3,0,1,1606.34,1606.34,979.20,627.14,keep
4,4,0,0,1842.88,1842.88,920.37,922.52,keep
4,4,0,1,1444.35,1444.35,974.76,469.59,keep
4,4,1,0,2133.31,2133.31,920.37,1212.94,keep
4,4,1,1,1766.96,1766.96,974.76,792.20,keep
4,5,0,0,1674.21,1674.21,924.69,749.52,keep
4,5,0,1,1292.75,1292.75,975.76,316.99,keep
4,5,1,0,2007.77,2007.77,924.69,1083.09,keep
4,5,1,1,1657.96,1657.96,975.76,682.20,keep
4,5,2,0,2035.06,2035.06,924.69,1110.37,keep
4,5,2,1,1685.10,1685.10,975.76,709.34,keep
4,6,0,0,1516.85,1516.85,933.01,583.84,keep
4,6,0,1,1156.73,1156.73,979.15,177.58,keep
4,6,1,0,1885.74,1885.74,933.01,952.74,keep
4,6,1,1,1553.27,1553.27,979.15,574.12,keep
4,6,2,0,1925.21,1925.21,933.01,992.21,keep
4,6,2,1,1592.51,1592.51,979.15,613.36,keep
4,6,3,0,1954.04,1954.04,933.01,1021.03,keep
4,6,3,1,1621.29,1621.29,979.15,642.14,keep
4,7,0,0,1375.30,1375.30,942.91,432.38,keep
4,7,0,1,1046.17,1046.17,983.52,62.65,keep
4,7,1,0,1768.79,1768.79,942.91,825.87,keep
4,7,1,1,1453.73,1453.73,983.52,470.21,keep
4,7,2,0,1819.52,1819.52,942.91,876.61,keep
4,7,2,1,1504.15,1504.15,983.52,520.63,keep
4,7,3,0,1861.23,1861.23,942.91,918.32,keep
4,7,3,1,1545.71,1545.71,983.52,562.19,keep
4,7,4,0,1891.67,1891.67,942.91,948.76,keep
4,7,4,1,1576.50,1576.50,983.52,592.98,keep
4,8,0,0,1252.51,1252.51,953.26,299.25,keep
4,8,0,1,988.19,965.90,988.19,-22.29,replace
4,8,1,0,1658.04,1658.04,953.26,704.78,keep
4,8,1,1,1359.99,1359.99,988.19,371.80,keep
4,8,2,0,1719.14,1719.14,953.26,765.88,keep
4,8,2,1,1420.70,1420.70,988.19,432.51,keep
4,8,3,0,1772.76,1772.76,953.26,819.49,keep
4,8,3,1,1474.07,1474.07,988.19,485.88,keep
4,8,4,0,1816.81,1816.81,953.26,863.55,keep
4,8,4,1,1518.32,1518.32,988.19,530.13,keep
4,8,5,0,1848.89,1848.89,953.26,895.63,keep
4,8,5,1,1552.16,1552.16,988.19,563.97,keep
4,9,0,0,1150.09,1150.09,963.47,186.61,keep
4,9,0,1,992.85,900.72,992.85,-92.13,replace
4,9,1,0,1554.20,1554.20,963.47,590.73,keep
4,9,1,1,1272.46,1272.46,992.85,279.60,keep
4,9,2,0,1624.80,1624.80,963.47,661.32,keep
4,9,2,1,1342.59,1342.59,992.85,349.74,keep
4,9,3,0,1689.37,1689.37,963.47,725.90,keep
4,9,3,1,1406.83,1406.83,992.85,413.98,keep
4,9,4,0,1746.02,1746.02,963.47,782.54,keep
4,9,4,1,1463.53,1463.53,992.85,470.68,keep
4,9,5,0,1792.49,1792.49,963.47,829.02,keep
4,9,5,1,1511.46,1511.46,992.85,518.60,keep
4,9,6,0,1826.05,1826.05,963.47,862.57,keep
4,9,6,1,1551.80,1551.80,992.85,558.95,keep
4,10,0,0,1071.74,1071.74,973.27,98.47,keep
4,10,0,1,997.34,852.87,997.34,-144.48,replace
4,10,1,0,1457.61,1457.61,973.27,484.34,keep
4,10,1,1,1191.28,1191.28,997.34,193.94,keep
4,10,2,0,1536.88,1536.88,973.27,563.61,keep
4,10,2,1,1270.02,1270.02,997.34,272.68,keep
4,10,3,0,1611.49,1611.49,973.27,638.22,keep
4,10,3,1,1344.21,1344.21,997.34,346.87,keep
4,10,4,0,1679.72,1679.72,973.27,706.45,keep
4,10,4,1,1412.37,1412.37,997.34,415.02,keep
4,10,5,0,1739.51,1739.51,973.27,766.25,keep
4,10,5,1,1473.32,1473.32,997.34,475.98,keep
4,10,6,0,1788.33,1788.33,973.27,815.06,keep
4,10,6,1,1528.05,1528.05,997.34,530.71,keep
4,10,7,0,1822.56,1822.56,973.27,849.30,keep
4,10,7,1,1586.85,1586.85,997.34,589.50,keep
4,11,0,0,1020.78,1020.78,982.50,38.28,keep
4,11,0,1,1001.58,839.45,1001.58,-162.13,replace
4,11,1,0,1368.33,1368.33,982.50,385.83,keep
4,11,1,1,1116.42,1116.42,1001.58,114.84,keep
4,11,2,0,1455.49,1455.49,982.50,472.99,keep
4,11,2,1,1203.00,1203.00,1001.58,201.42,keep
4,11,3,0,1539.26,1539.26,982.50,556.77,keep
4,11,3,1,1286.28,1286.28,1001.58,284.70,keep
4,11,4,0,1618.11,1618.11,982.50,635.61,keep
4,11,4,1,1364.92,1364.92,1001.58,363.34,keep
4,11,5,0,1690.15,1690.15,982.50,707.65,keep
4,11,5,1,1437.86,1437.86,1001.58,436.28,keep
4,11,6,0,1753.08,1753.08,982.50,770.58,keep
4,11,6,1,1505.90,1505.90,1001.58,504.32,keep
4,11,7,0,1803.57,1803.57,982.50,821.08,keep
4,11,7,1,1578.16,1578.16,1001.58,576.58,keep
4,11,8,0,1835.42,1835.42,1075.40,760.02,keep
4,11,8,1,1697.36,1697.36,1044.32,653.04,keep
4,12,0,0,1001.29,1001.29,991.11,10.19,keep
4,12,0,1,1005.54,831.23,1005.54,-174.31,replace
4,12,2,0,1380.55,1380.55,991.11,389.45,keep
4,12,2,1,1141.40,1141.40,1005.54,135.86,keep
4,12,3,0,1472.67,1472.67,991.11,481.57,keep
4,12,3,1,1232.96,1232.96,1005.54,227.42,keep
4,12,4,0,1561.20,1561.20,991.11,570.09,keep
4,12,4,1,1321.17,1321.17,1005.54,315.64,keep
4,12,5,0,1644.47,1644.47,991.11,653.36,keep
4,12,5,1,1405.09,1405.09,1005.54,399.55,keep
4,12,6,0,1720.37,1720.37,991.11,729.27,keep
4,12,6,1,1485.38,1485.38,1005.54,479.84,keep
4,12,7,0,1785.91,1785.91,991.11,794.80,keep
4,12,7,1,1570.09,1570.09,1005.54,564.55,keep
4,12,8,0,1835.41,1835.41,1075.39,760.02,keep
4,12,8,1,1697.35,1697.35,1044.31,653.04,keep
4,12,9,0,2072.69,2072.69,1075.39,997.29,keep
4,12,9,1,1881.83,1881.83,1044.31,837.52,keep
4,13,0,0,999.08,991.72,999.08,-7.36,replace
4,13,0,1,1009.20,829.37,1009.20,-179.83,replace
4,13,3,0,1411.55,1411.55,999.08,412.48,keep
4,13,3,1,1184.08,1184.08,1009.20,174.88,keep
4,13,4,0,1508.90,1508.90,999.08,509.83,keep
4,13,4,1,1281.02,1281.02,1009.20,271.82,keep
4,13,5,0,1602.42,1602.42,999.08,603.34,keep
4,13,5,1,1374.96,1374.96,1009.20,365.76,keep
4,13,6,0,1690.21,1690.21,999.08,691.14,keep
4,13,6,1,1466.46,1466.46,1009.20,457.26,keep
4,13,7,0,1769.58,1769.58,999.08,770.50,keep
4,13,7,1,1562.63,1562.63,1009.20,553.43,keep
4,13,8,0,1835.41,1835.41,1075.39,760.02,keep
4,13,8,1,1697.34,1697.34,1044.31,653.04,keep
4,13,9,0,2072.68,2072.68,1075.39,997.29,keep
4,13,9,1,1881.83,1881.83,1044.31,837.52,keep
4,14,0,0,1006.41,982.89,1006.41,-23.52,replace
4,14,0,1,1012.57,827.65,1012.57,-184.93,replace
4,14,4,0,1461.02,1461.02,1006.41,454.61,keep
4,14,4,1,1244.30,1244.30,1012.57,231.72,keep
4,14,5,0,1563.87,1563.87,1006.41,557.46,keep
4,14,5,1,1347.36,1347.36,1012.57,334.79,keep
4,14,6,0,1662.52,1662.52,1006.41,656.11,keep
4,14,6,1,1449.11,1449.11,1012.57,436.54,keep
4,14,7,0,1754.56,1754.56,1006.41,748.15,keep
4,14,7,1,1555.77,1555.77,1012.57,543.20,keep
4,14,8,0,1835.41,1835.41,1075.39,760.02,keep
4,14,8,1,1697.34,1697.34,1044.31,653.04,keep
4,14,9,0,2072.68,2072.68,1075.39,997.29,keep
4,14,9,1,1881.82,1881.82,1044.31,837.52,keep
4,15,0,0,1013.13,974.78,1013.13,-38.35,replace
4,15,0,1,1015.66,826.05,1015.66,-189.62,replace
4,15,5,0,1528.65,1528.65,1013.13,515.53,keep
4,15,5,1,1322.17,1322.17,1015.66,306.51,keep
4,15,6,0,1637.19,1637.19,1013.13,624.07,keep
4,15,6,1,1433.24,1433.24,1015.66,417.58,keep
4,15,7,0,1740.80,1740.80,1013.13,727.67,keep
4,15,7,1,1549.49,1549.49,1015.66,533.82,keep
4,15,8,0,1835.41,1835.41,1075.39,760.02,keep
4,15,8,1,1697.34,1697.34,1044.31,653.04,keep
4,15,9,0,2072.68,2072.68,1075.39,997.29,keep
4,15,9,1,1881.82,1881.82,1044.31,837.52,keep
4,16,0,0,1019.26,967.36,1019.26,-51.90,replace
4,16,0,1,1018.49,824.58,1018.49,-193.91,replace
4,16,6,0,1614.10,1614.10,1019.26,594.83,keep
4,16,6,1,1418.78,1418.78,1018.49,400.30,keep
4,16,7,0,1728.24,1728.24,1019.26,708.98,keep
4,16,7,1,1543.75,1543.75,1018.49,525.26,keep
4,16,8,0,1835.41,1835.41,1075.39,760.02,keep
4,16,8,1,1697.34,1697.34,1044.31,653.04,keep
4,16,9,0,2072.68,2072.68,1075.39,997.29,keep
4,16,9,1,1881.82,1881.82,1044.31,837.52,keep
4,17,0,0,1024.85,960.60,1024.85,-64.25,replace
4,17,0,1,1021.06,823.23,1021.06,-197.83,replace
4,17,7,0,1716.80,1716.80,1024.85,691.95,keep
4,17,7,1,1538.53,1538.53,1021.06,517.47,keep
4,17,8,0,1835.41,1835.41,1075.39,760.02,keep
4,17,8,1,1697.34,1697.34,1044.31,653.04,keep
4,17,9,0,2072.68,2072.68,1075.39,997.29,keep
4,17,9,1,1881.82,1881.82,1044.31,837.52,keep
4,18,0,0,1029.92,967.99,1029.92,-61.93,replace
4,18,0,1,1023.39,831.22,1023.39,-192.17,replace
4,18,8,0,1835.41,1835.41,1075.39,760.02,keep
4,18,8,1,1697.34,1697.34,1044.31,653.04,keep
4,18,9,0,2072.68,2072.68,1075.39,997.29,keep
4,18,9,1,1881.82,1881.82,1044.31,837.52,keep
4,19,0,0,1049.58,1049.58,1034.52,15.06,keep
4,19,0,1,1025.51,903.16,1025.51,-122.35,replace
4,19,9,0,2072.68,2072.68,1075.39,997.29,keep
4,19,9,1,1881.82,1881.82,1044.31,837.52,keep
4,20,0,0,1148.23,1148.23,1038.68,109.55,keep
4,20,0,1,1073.57,1073.57,1027.42,46.15,keep
5,1,0,0,2227.15,2227.15,1020.52,1206.62,keep
5,1,0,1,1853.84,1853.84,1039.92,813.92,keep
5,2,0,0,2112.91,2112.91,948.05,1164.86,keep
5,2,0,1,1714.63,1714.63,994.88,719.74,keep
5,3,0,0,1972.64,1972.64,922.99,1049.65,keep
5,3,0,1,1561.94,1561.94,978.22,583.72,keep
5,4,0,0,1797.97,1797.97,918.22,879.75,keep
5,4,0,1,1401.31,1401.31,973.78,427.54,keep
5,4,1,0,2089.73,2089.73,918.22,1171.51,keep
5,4,1,1,1721.90,1721.90,973.78,748.13,keep
5,5,0,0,1631.48,1631.48,922.63,708.85,keep
5,5,0,1,1253.02,1253.02,974.81,278.20,keep
5,5,1,0,1963.12,1963.12,922.63,1040.49,keep
5,5,1,1,1612.00,1612.00,974.81,637.19,keep
5,5,2,0,1986.76,1986.76,922.63,1064.12,keep
5,5,2,1,1635.50,1635.50,974.81,660.69,keep
5,6,0,0,1478.29,1478.29,931.07,547.22,keep
5,6,0,1,1122.91,1122.91,978.26,144.65,keep
5,6,1,0,1840.02,1840.02,931.07,908.95,keep
5,6,1,1,1506.42,1506.42,978.26,528.16,keep
5,6,2,0,1875.92,1875.92,931.07,944.85,keep
5,6,2,1,1542.08,1542.08,978.26,563.82,keep
5,6,3,0,1900.90,1900.90,931.07,969.83,keep
5,6,3,1,1567.02,1567.02,978.26,588.76,keep
5,7,0,0,1342.81,1342.81,941.12,401.69,keep
5,7,0,1,1022.80,1022.80,982.69,40.11,keep
5,7,1,0,1722.02,1722.02,941.12,780.90,keep
5,7,1,1,1406.01,1406.01,982.69,423.32,keep
5,7,2,0,1769.26,1769.26,941.12,828.14,keep
5,7,2,1,1452.92,1452.92,982.69,470.23,keep
5,7,3,0,1807.21,1807.21,941.12,866.09,keep
5,7,3,1,1490.72,1490.72,982.69,508.03,keep
5,7,4,0,1833.60,1833.60,941.12,892.48,keep
5,7,4,1,1517.44,1517.44,982.69,534.75,keep
5,8,0,0,1227.06,1227.06,951.61,275.45,keep
5,8,0,1,987.43,947.89,987.43,-39.54,replace
5,8,1,0,1610.27,1610.27,951.61,658.67,keep
5,8,1,1,1311.46,1311.46,987.43,324.03,keep
5,8,2,0,1667.94,1667.94,951.61,716.34,keep
5,8,2,1,1368.72,1368.72,987.43,381.29,keep
5,8,3,0,1717.89,1717.89,951.61,766.28,keep
5,8,3,1,1418.40,1418.40,987.43,430.97,keep
5,8,4,0,1757.99,1757.99,951.61,806.39,keep
5,8,4,1,1458.68,1458.68,987.43,471.25,keep
5,8,5,0,1785.79,1785.79,951.61,834.19,keep
5,8,5,1,1488.19,1488.19,987.43,500.76,keep
5,9,0,0,1133.18,1133.18,961.96,171.22,keep
5,9,0,1,992.16,889.01,992.16,-103.15,replace
5,9,1,0,1505.50,1505.50,961.96,543.54,keep
5,9,1,1,1223.16,1223.16,992.16,231.00,keep
5,9,2,0,1572.72,1572.72,961.96,610.77,keep
5,9,2,1,1289.90,1289.90,992.16,297.74,keep
5,9,3,0,1633.70,1633.70,961.96,671.74,keep
5,9,3,1,1350.51,1350.51,992.16,358.36,keep
5,9,4,0,1686.49,1686.49,961.96,724.53,keep
5,9,4,1,1403.33,1403.33,992.16,411.17,keep
5,9,5,0,1728.81,1728.81,961.96,766.85,keep
5,9,5,1,1447.04,1447.04,992.16,454.88,keep
5,9,6,0,1757.82,1757.82,961.96,795.87,keep
5,9,6,1,1482.75,1482.75,992.16,490.60,keep
5,10,0,0,1064.60,1064.60,971.88,92.72,keep
5,10,0,1,996.71,848.18,996.71,-148.52,replace
5,10,1,0,1408.03,1408.03,971.88,436.15,keep
5,10,1,1,1141.27,1141.27,996.71,144.56,keep
5,10,2,0,1483.99,1483.99,971.88,512.10,keep
5,10,2,1,1216.66,1216.66,996.71,219.96,keep
5,10,3,0,1555.07,1555.07,971.88,583.18,keep
5,10,3,1,1287.30,1287.30,996.71,290.59,keep
5,10,4,0,1619.53,1619.53,971.88,647.64,keep
5,10,4,1,1351.64,1351.64,996.71,354.93,keep
5,10,5,0,1675.26,1675.26,971.88,703.38,keep
5,10,5,1,1408.48,1408.48,996.71,411.77,keep
5,10,6,0,1719.67,1719.67,971.88,747.79,keep
5,10,6,1,1458.72,1458.72,996.71,462.02,keep
5,10,7,0,1749.00,1749.00,971.88,777.12,keep
5,10,7,1,1512.69,1512.69,996.71,515.99,keep
5,11,0,0,1024.14,1024.14,981.24,42.90,keep
5,11,0,1,1001.00,840.78,1001.00,-160.22,replace
5,11,1,0,1317.94,1317.94,981.24,336.70,keep
5,11,1,1,1065.75,1065.75,1001.00,64.74,keep
5,11,2,0,1401.84,1401.84,981.24,420.60,keep
5,11,2,1,1149.03,1149.03,1001.00,148.02,keep
5,11,3,0,1482.15,1482.15,981.24,500.91,keep
5,11,3,1,1228.81,1228.81,1001.00,227.80,keep
5,11,4,0,1557.29,1557.29,981.24,576.05,keep
5,11,4,1,1303.71,1303.71,1001.00,302.71,keep
5,11,5,0,1625.38,1625.38,981.24,644.14,keep
5,11,5,1,1372.63,1372.63,1001.00,371.63,keep
5,11,6,0,1684.02,1684.02,981.24,702.78,keep
5,11,6,1,1436.31,1436.31,1001.00,435.31,keep
5,11,7,0,1729.77,1729.77,981.24,748.52,keep
5,11,7,1,1503.91,1503.91,1001.00,502.90,keep
5,11,8,0,1755.91,1755.91,1075.40,680.51,keep
5,11,8,1,1619.23,1619.23,1044.32,574.91,keep
5,12,0,0,1002.48,1002.48,989.97,12.51,keep
5,12,0,1,1005.01,831.13,1005.01,-173.88,replace
5,12,2,0,1326.20,1326.20,989.97,336.23,keep
5,12,2,1,1086.86,1086.86,1005.01,81.85,keep
5,12,3,0,1414.91,1414.91,989.97,424.94,keep
5,12,3,1,1174.97,1174.97,1005.01,169.95,keep
5,12,4,0,1499.82,1499.82,989.97,509.85,keep
5,12,4,1,1259.52,1259.52,1005.01,254.50,keep
5,12,5,0,1579.21,1579.21,989.97,589.25,keep
5,12,5,1,1339.50,1339.50,1005.01,334.48,keep
5,12,6,0,1650.94,1650.94,989.97,660.98,keep
5,12,6,1,1415.54,1415.54,1005.01,410.53,keep
5,12,7,0,1711.87,1711.87,989.97,721.91,keep
5,12,7,1,1495.74,1495.74,1005.01,490.72,keep
5,12,8,0,1755.90,1755.90,1075.39,680.50,keep
5,12,8,1,1619.22,1619.22,1044.31,574.91,keep
5,12,9,0,1990.04,1990.04,1075.39,914.65,keep
5,12,9,1,1801.53,1801.53,1044.31,757.22,keep
5,13,0,0,998.04,992.76,998.04,-5.28,replace
5,13,0,1,1008.73,829.25,1008.73,-179.47,replace
5,13,3,0,1353.20,1353.20,998.04,355.16,keep
5,13,3,1,1125.62,1125.62,1008.73,116.89,keep
5,13,4,0,1446.99,1446.99,998.04,448.95,keep
5,13,4,1,1218.95,1218.95,1008.73,210.22,keep
5,13,5,0,1536.71,1536.71,998.04,538.67,keep
5,13,5,1,1309.03,1309.03,1008.73,300.31,keep
5,13,6,0,1620.44,1620.44,998.04,622.39,keep
5,13,6,1,1396.40,1396.40,1008.73,387.67,keep
5,13,7,0,1695.33,1695.33,998.04,697.29,keep
5,13,7,1,1488.19,1488.19,1008.73,479.46,keep
5,13,8,0,1755.89,1755.89,1075.39,680.50,keep
5,13,8,1,1619.22,1619.22,1044.31,574.91,keep
5,13,9,0,1990.04,1990.04,1075.39,914.65,keep
5,13,9,1,1801.53,1801.53,1044.31,757.22,keep
5,14,0,0,1005.47,983.80,1005.47,-21.67,replace
5,14,0,1,1012.15,827.51,1012.15,-184.64,replace
5,14,4,0,1398.63,1398.63,1005.47,393.15,keep
5,14,4,1,1181.85,1181.85,1012.15,169.70,keep
5,14,5,0,1497.76,1497.76,1005.47,492.28,keep
5,14,5,1,1281.13,1281.13,1012.15,268.99,keep
5,14,6,0,1592.43,1592.43,1005.47,586.95,keep
5,14,6,1,1378.84,1378.84,1012.15,366.69,keep
5,14,7,0,1680.12,1680.12,1005.47,674.64,keep
5,14,7,1,1481.24,1481.24,1012.15,469.10,keep
5,14,8,0,1755.89,1755.89,1075.39,680.50,keep
5,14,8,1,1619.21,1619.21,1044.31,574.91,keep
5,14,9,0,1990.04,1990.04,1075.39,914.65,keep
5,14,9,1,1801.52,1801.52,1044.31,757.22,keep
5,15,0,0,1012.28,975.57,1012.28,-36.71,replace
5,15,0,1,1015.28,825.89,1015.28,-189.39,replace
5,15,5,0,1462.17,1462.17,1012.28,449.88,keep
5,15,5,1,1255.66,1255.66,1015.28,240.39,keep
5,15,6,0,1566.81,1566.81,1012.28,554.52,keep
5,15,6,1,1362.78,1362.78,1015.28,347.50,keep
5,15,7,0,1666.18,1666.18,1012.28,653.90,keep
5,15,7,1,1474.88,1474.88,1015.28,459.61,keep
5,15,8,0,1755.89,1755.89,1075.39,680.50,keep
5,15,8,1,1619.21,1619.21,1044.31,574.91,keep
5,15,9,0,1990.04,1990.04,1075.39,914.65,keep
5,15,9,1,1801.52,1801.52,1044.31,757.22,keep
5,16,0,0,1018.50,968.05,1018.50,-50.45,replace
5,16,0,1,1018.14,824.40,1018.14,-193.73,replace
5,16,6,0,1543.45,1543.45,1018.50,524.95,keep
5,16,6,1,1348.15,1348.15,1018.14,330.01,keep
